sample_index,timestamp_ms,ir,red
704,8478,157421,84489
705,8497,157334,84465
706,8516,157285,84462
707,8535,157323,84455
708,8555,157376,84436
709,8574,157403,84448
710,8593,157459,84482
711,8612,157548,84547
712,8631,157672,84567
713,8649,157787,84588
714,8669,157870,84587
715,8689,157991,84595
716,8708,158006,84590
717,8727,158034,84609
718,8746,158015,84645
719,8765,158027,84638
720,8784,158044,84642
721,8803,158083,84633
722,8823,158153,84623
723,8842,158201,84619
724,8861,158233,84645
725,8880,158274,84698
726,8899,158330,84725
727,8918,158417,84726
728,8937,158467,84712
729,8957,158565,84725
730,8976,158649,84730
731,8995,158712,84758
732,9014,158750,84821
733,9033,158749,84798
734,9052,158659,84768
735,9071,158469,84681
736,9091,158163,84586
737,9110,157848,84523
738,9129,157564,84497
739,9148,157353,84471
740,9167,157242,84447
741,9186,157204,84440
742,9205,157215,84444
743,9225,157253,84432
744,9244,157288,84447
745,9263,157321,84474
746,9282,157407,84518
747,9301,157494,84534
748,9320,157643,84578
749,9339,157786,84584
750,9359,157878,84574
751,9378,157908,84589
752,9397,157949,84604
753,9416,157944,84641
754,9435,157939,84624
755,9454,157983,84644
756,9473,158029,84637
757,9493,158094,84630
758,9512,158173,84653
759,9531,158198,84698
760,9550,158276,84729
761,9569,158316,84734
762,9588,158413,84738
763,9607,158505,84748
764,9627,158591,84749
765,9646,158675,84793
766,9665,158735,84790
767,9684,158778,84841
768,9703,158802,84859
769,9722,158897,84857
770,9741,158995,84863
771,9761,159089,84861
772,9780,159166,84873
773,9799,159225,84913
774,9818,159227,84948
775,9837,159089,84882
776,9856,158852,84820
777,9875,158532,84708
778,9895,158174,84614
779,9914,157881,84566
780,9933,157644,84546
781,9952,157516,84550
782,9971,157459,84544
783,9990,157468,84533
784,10009,157547,84543
785,10029,157580,84527
786,10048,157653,84545
787,10067,157729,84618
788,10086,157834,84661
789,10105,157963,84685
790,10124,158075,84676
791,10143,158188,84689
792,10163,158204,84667
793,10182,158232,84683
794,10201,158214,84712
795,10220,158211,84737
796,10239,158209,84727
797,10258,158251,84714
798,10277,158335,84725
799,10297,158370,84707
800,10316,158427,84732
801,10335,158471,84773
802,10354,158498,84803
803,10373,158557,84799
804,10392,158629,84807
805,10411,158735,84802
806,10431,158800,84805
807,10450,158862,84843
808,10469,158907,84883
809,10488,158943,84906
