sample_index,timestamp_ms,ir,red
470,3999,163108,85334
471,4018,163103,85363
472,4037,163138,85387
473,4056,163157,85379
474,4075,163166,85368
475,4094,163192,85363
476,4114,163176,85347
477,4133,163164,85345
478,4152,163107,85354
479,4171,163050,85367
480,4190,162946,85342
481,4209,162950,85328
482,4228,162953,85320
483,4248,162984,85298
484,4267,162984,85306
485,4286,162969,85337
486,4305,163061,85373
487,4324,163104,85360
488,4343,163151,85356
489,4362,163137,85354
490,4382,163189,85343
491,4401,163273,85336
492,4420,163323,85366
493,4439,163275,85396
494,4458,163223,85377
495,4477,163261,85384
496,4496,163297,85375
497,4516,163279,85326
498,4535,163150,85309
499,4554,163072,85309
500,4573,163051,85349
501,4592,163088,85363
502,4611,163187,85378
503,4630,163262,85366
504,4650,163273,85334
505,4669,163173,85302
506,4688,163033,85289
507,4707,162899,85291
508,4726,162881,85315
509,4745,162922,85328
510,4764,163021,85311
511,4783,163008,85290
512,4803,162911,85261
513,4822,162839,85268
514,4841,162828,85281
515,4860,162847,85310
516,4879,162847,85319
517,4898,162937,85293
518,4917,162925,85253
519,4937,162839,85226
520,4956,162717,85222
521,4975,162581,85224
522,4994,162566,85260
523,5013,162632,85273
524,5032,162765,85257
525,5051,162820,85257
526,5071,162799,85218
527,5090,162721,85221
528,5109,162693,85244
529,5128,162701,85273
530,5147,162731,85264
531,5166,162844,85273
532,5185,162883,85254
533,5205,162847,85233
534,5224,162767,85221
535,5243,162748,85251
536,5262,162783,85272
537,5281,162789,85277
538,5300,162808,85259
539,5319,162760,85238
540,5339,162750,85210
541,5358,162727,85197
542,5377,162669,85205
543,5396,162578,85209
544,5415,162533,85210
545,5434,162567,85205
546,5453,162641,85195
547,5473,162661,85197
548,5492,162715,85199
549,5511,162755,85218
550,5530,162768,85256
551,5549,162833,85265
552,5568,162875,85270
553,5587,162898,85237
554,5607,162956,85234
555,5626,162968,85236
556,5645,162999,85248
557,5664,163026,85295
558,5683,163028,85288
559,5702,163040,85282
560,5721,163015,85245
561,5741,163008,85233
562,5760,162960,85219
563,5779,162888,85223
564,5798,162824,85227
565,5817,162786,85227
566,5836,162843,85259
567,5855,162950,85242
568,5874,163074,85250
569,5894,163085,85217
570,5913,163023,85221
571,5932,162967,85243
572,5951,162962,85277
573,5970,162983,85281
574,5989,162971,85233
575,6008,162958,85225
576,6028,162893,85199
577,6047,162830,85209
578,6066,162771,85223
579,6085,162740,85242
580,6104,162759,85239
581,6123,162803,85208
582,6142,162797,85197
583,6162,162727,85161
584,6181,162682,85165
585,6200,162647,85180
586,6219,162627,85205
587,6238,162611,85201
588,6257,162650,85211
589,6276,162734,85194
590,6296,162769,85171
591,6315,162725,85169
592,6334,162623,85162
593,6353,162560,85192
594,6372,162581,85170
595,6391,162626,85171
596,6410,162633,85157
597,6430,162628,85145
598,6449,162649,85145
599,6468,162696,85155
600,6487,162765,85217
601,6506,162755,85217
602,6525,162798,85205
603,6544,162725,85152
604,6564,162656,85117
605,6583,162528,85110
606,6602,162505,85108
607,6621,162486,85141
608,6640,162502,85135
609,6659,162546,85152
610,6678,162561,85135
611,6698,162626,85117
612,6717,162633,85126
613,6736,162618,85124
614,6755,162577,85150
615,6774,162504,85138
616,6793,162498,85141
