sample_index,timestamp_ms,ir,red
489,4360,161738,95107
490,4379,161767,95136
491,4399,161821,95170
492,4418,161891,95172
493,4437,161971,95157
494,4457,162062,95151
495,4476,162081,95168
496,4494,162116,95195
497,4513,162153,95244
498,4533,162186,95246
499,4552,162259,95265
500,4570,162269,95245
501,4591,162362,95242
502,4610,162417,95256
503,4628,162440,95261
504,4647,162471,95298
505,4667,162432,95282
506,4686,162256,95231
507,4705,162022,95133
508,4724,161760,95059
509,4744,161494,94968
510,4763,161292,94941
511,4781,161104,94925
512,4801,160974,94928
513,4819,160863,94873
514,4838,160773,94877
515,4857,160734,94814
516,4878,160706,94779
517,4896,160647,94772
518,4915,160583,94782
519,4935,160597,94813
520,4954,160590,94828
521,4973,160653,94842
522,4992,160696,94826
523,5012,160778,94820
524,5031,160797,94832
525,5049,160828,94849
526,5068,160854,94885
527,5087,160881,94896
528,5107,160924,94918
529,5126,160984,94896
530,5144,161088,94932
531,5165,161155,94927
532,5184,161191,94937
533,5203,161222,94957
534,5222,161258,95003
535,5241,161297,95018
536,5260,161377,95016
537,5279,161437,95017
538,5299,161546,95012
539,5318,161593,95044
540,5336,161620,95041
541,5355,161651,95100
542,5374,161695,95112
543,5394,161779,95139
544,5412,161822,95115
545,5433,161901,95116
546,5452,161946,95102
547,5471,162004,95136
548,5490,162023,95180
549,5509,162050,95206
550,5528,162092,95202
551,5546,162031,95157
552,5566,161891,95092
553,5586,161623,95016
554,5605,161379,94967
555,5624,161143,94940
556,5643,160971,94931
557,5662,160856,94903
558,5680,160794,94869
559,5699,160736,94832
560,5719,160709,94796
561,5738,160640,94799
562,5757,160574,94795
563,5777,160527,94817
564,5796,160520,94809
565,5815,160559,94820
566,5833,160656,94819
567,5853,160752,94826
568,5872,160832,94864
569,5892,160871,94901
570,5911,160925,94928
571,5929,160974,94969
572,5948,161041,95000
573,5968,161121,94993
574,5987,161215,94982
575,6007,161267,94994
576,6026,161308,95017
577,6045,161340,95047
578,6063,161402,95084
579,6083,161448,95093
580,6102,161519,95076
581,6121,161582,95060
582,6141,161625,95067
583,6160,161666,95100
584,6179,161724,95130
585,6198,161755,95167
586,6217,161787,95168
587,6236,161880,95148
588,6255,161931,95159
589,6275,162007,95183
590,6294,162062,95188
591,6313,162094,95206
592,6332,162127,95239
593,6351,162160,95241
594,6370,162230,95267
595,6388,162281,95245
596,6408,162230,95214
597,6427,162046,95134
598,6446,161780,95091
599,6466,161478,95041
600,6485,161221,95008
601,6504,161043,94944
602,6522,160905,94922
603,6542,160900,94877
604,6562,160860,94880
605,6581,160854,94874
606,6600,160808,94892
607,6619,160786,94917
608,6638,160760,94917
609,6657,160820,94911
610,6676,160900,94900
611,6696,160959,94909
612,6715,161001,94933
613,6734,161045,94951
614,6753,161071,95000
615,6771,161093,95001
616,6791,161152,95003
617,6810,161187,95006
618,6830,161287,95022
619,6848,161309,95011
620,6868,161377,95020
621,6887,161398,95085
622,6906,161443,95100
623,6925,161501,95108
624,6944,161548,95108
625,6964,161660,95103
626,6983,161711,95111
627,7002,161780,95132
628,7021,161802,95178
629,7040,161828,95200
630,7059,161879,95196
631,7078,161956,95209
632,7097,162039,95208
633,7117,162099,95210
634,7136,162168,95255
635,7154,162189,95283
636,7174,162203,95290
637,7193,162079,95239
638,7212,161894,95173
639,7231,161640,95102
640,7251,161450,95043
641,7270,161248,95000
642,7288,161139,94994
643,7308,161049,95029
644,7327,160971,95007
645,7346,160933,94982
646,7365,160872,94962
647,7385,160874,94933
648,7404,160846,94921
649,7423,160843,94937
650,7442,160851,94946
651,7461,160889,94986
652,7479,160938,95000
653,7498,160987,94984
654,7518,161031,94985
655,7538,161044,94986
656,7557,161077,94985
657,7576,161076,95014
658,7595,161081,95051
659,7614,161104,95047
660,7633,161158,95049
661,7652,161200,95024
662,7671,161275,95030
663,7691,161330,95048
664,7710,161369,95068
665,7729,161396,95110
666,7748,161435,95127
667,7767,161505,95144
668,7786,161563,95133
669,7806,161665,95152
670,7825,161699,95150
671,7844,161753,95155
672,7863,161793,95209
673,7882,161806,95226
674,7901,161878,95244
675,7920,161958,95251
676,7939,162023,95229
677,7959,161922,95172
678,7978,161713,95135
679,7997,161425,95081
680,8016,161129,95058
681,8035,160889,95017
682,8054,160781,94958
683,8072,160696,94905
684,8093,160622,94865
685,8112,160543,94863
686,8131,160438,94842
687,8150,160367,94872
688,8169,160303,94848
689,8188,160283,94863
690,8207,160288,94840
691,8227,160355,94842
692,8246,160440,94832
693,8265,160491,94875
694,8284,160523,94913
695,8303,160535,94922
696,8322,160556,94924
697,8341,160599,94899
698,8360,160662,94916
699,8379,160720,94915
700,8399,160762,94938
701,8417,160782,94967
702,8437,160835,94993
703,8456,160862,95016
704,8475,160928,95001
705,8494,161015,95014
706,8514,161076,95009
707,8532,161143,95034
708,8551,161181,95073
709,8571,161232,95098
710,8590,161278,95124
711,8609,161340,95132
712,8628,161424,95125
713,8648,161510,95124
714,8667,161577,95132
715,8686,161604,95160
716,8705,161647,95213
717,8724,161664,95220
718,8743,161720,95201
719,8762,161710,95190
720,8782,161640,95125
721,8801,161405,95063
722,8820,161113,95007
723,8839,160827,94969
724,8858,160609,94959
725,8877,160450,94914
726,8896,160343,94858
727,8915,160299,94839
728,8935,160221,94780
729,8954,160174,94795
730,8973,160102,94807
731,8992,160074,94824
732,9011,160075,94817
733,9029,160136,94815
734,9049,160231,94841
735,9069,160309,94830
736,9088,160361,94857
737,9107,160398,94871
738,9126,160413,94902
739,9145,160420,94918
740,9164,160491,94910
741,9183,160542,94902
742,9203,160608,94888
743,9222,160634,94914
744,9241,160681,94930
745,9260,160760,94982
746,9279,160798,95004
747,9297,160887,95025
748,9317,160961,95026
749,9337,161060,95030
750,9356,161111,95050
751,9375,161183,95074
752,9394,161212,95109
753,9413,161266,95137
754,9432,161316,95157
755,9451,161407,95157
756,9470,161506,95146
757,9490,161564,95156
758,9509,161637,95186
759,9528,161662,95225
760,9547,161692,95246
761,9566,161742,95254
762,9585,161826,95254
763,9603,161924,95278
764,9623,161969,95253
765,9643,161923,95248
766,9662,161752,95212
767,9681,161505,95168
768,9700,161233,95111
769,9719,161051,95074
770,9738,160907,95012
771,9758,160843,94986
772,9777,160745,94965
773,9796,160662,94955
774,9815,160581,94963
775,9834,160541,94956
776,9853,160494,94956
777,9871,160468,94927
778,9891,160501,94906
779,9911,160502,94879
780,9930,160501,94909
781,9949,160475,94915
782,9968,160472,94925
783,9987,160470,94927
784,10006,160466,94902
785,10025,160516,94902
786,10045,160558,94883
787,10064,160575,94921
788,10083,160629,94969
789,10102,160663,94982
790,10121,160700,94995
791,10140,160768,95002
792,10159,160851,94997
793,10179,160944,95013
794,10198,161021,95041
795,10216,161068,95049
796,10236,161138,95116
797,10254,161177,95110
798,10274,161249,95118
799,10293,161318,95135
800,10313,161421,95139
801,10332,161471,95155
802,10351,161539,95179
803,10370,161586,95225
804,10389,161626,95250
805,10408,161675,95243
806,10427,161775,95257
807,10446,161839,95255
808,10466,161757,95207
809,10485,161572,95171
810,10504,161288,95127
811,10523,161062,95090
812,10542,160900,95043
813,10561,160790,95006
814,10580,160765,94990
815,10600,160710,94958
816,10619,160669,94961
817,10638,160609,94953
818,10656,160542,94979
819,10675,160503,94965
820,10694,160534,94970
821,10714,160595,94956
822,10734,160678,94948
823,10753,160715,94985
824,10771,160775,95002
825,10791,160784,95052
826,10810,160819,95068
827,10829,160851,95061
828,10848,160909,95057
829,10868,161007,95066
830,10887,161051,95071
831,10906,161113,95105
832,10925,161126,95110
833,10944,161168,95141
834,10963,161201,95165
835,10982,161283,95158
836,11001,161370,95158
837,11021,161451,95153
838,11040,161506,95186
839,11059,161501,95204
840,11078,161542,95250
841,11097,161587,95251
842,11116,161653,95271
843,11135,161726,95251
844,11155,161794,95256
845,11174,161830,95252
846,11193,161875,95280
847,11212,161818,95270
848,11231,161664,95239
849,11250,161431,95202
850,11269,161192,95115
851,11288,161026,95059
852,11308,160852,95001
853,11327,160724,94987
854,11346,160629,94999
855,11365,160550,95001
856,11384,160482,95002
857,11403,160478,94989
858,11422,160489,94955
859,11442,160475,94959
860,11461,160483,94962
861,11480,160512,94991
862,11499,160536,95048
863,11518,160614,95046
864,11537,160665,95068
865,11556,160714,95048
866,11576,160798,95052
867,11595,160809,95058
868,11614,160875,95088
869,11633,160912,95133
870,11652,160940,95128
871,11671,160994,95151
872,11690,161059,95156
873,11710,161183,95156
874,11728,161246,95174
875,11747,161305,95200
876,11767,161307,95239
877,11786,161356,95223
878,11805,161364,95242
879,11824,161459,95244
880,11843,161528,95263
881,11863,161603,95248
882,11882,161654,95283
883,11901,161686,95305
884,11920,161707,95356
885,11939,161774,95357
886,11958,161868,95370
887,11977,161906,95363
888,11997,161917,95331
889,12016,161779,95285
890,12035,161524,95233
891,12054,161260,95205
892,12073,160984,95151
893,12092,160812,95104
894,12111,160676,95050
895,12131,160632,95017
896,12150,160552,95008
897,12169,160493,95006
898,12188,160418,95012
899,12207,160361,95018
900,12226,160286,94992
901,12245,160299,94978
902,12264,160354,94972
903,12284,160403,94979
