sample_index,timestamp_ms,ir,red
1219,18320,160998,84241
1220,18339,160984,84242
1221,18358,161043,84285
1222,18377,161024,84275
1223,18396,161044,84268
1224,18415,161111,84270
1225,18435,161199,84275
1226,18454,161255,84260
1227,18473,161223,84283
1228,18492,161159,84294
1229,18511,161040,84282
1230,18530,160919,84248
1231,18549,160870,84233
1232,18568,160856,84205
1233,18588,160824,84191
1234,18607,160844,84218
1235,18626,160845,84229
1236,18645,160859,84268
1237,18664,160891,84268
1238,18683,160952,84241
1239,18702,161027,84256
1240,18722,161072,84244
1241,18741,161104,84271
1242,18760,161108,84278
1243,18779,161108,84301
1244,18798,161124,84309
1245,18817,161157,84302
1246,18836,161169,84296
1247,18856,161236,84289
1248,18875,161246,84286
1249,18894,161275,84307
1250,18913,161232,84332
1251,18932,161135,84299
1252,18951,160995,84284
1253,18970,160897,84226
1254,18990,160863,84209
1255,19009,160797,84186
1256,19028,160753,84212
1257,19047,160743,84231
1258,19066,160756,84231
1259,19085,160777,84240
1260,19104,160803,84226
1261,19123,160840,84218
1262,19143,160815,84181
1263,19162,160734,84183
1264,19181,160680,84194
1265,19200,160697,84239
1266,19219,160686,84214
1267,19238,160718,84211
1268,19257,160773,84215
1269,19277,160834,84212
